Product Name,Product ID,Listing Price,Sale Price,Discount,Brand,Rating,Reviews,Discount Amount,Cluster,PC1,PC2
Men's adidas Tennis Wondrous II Shoes,CL9986,3999,7.783224016336037,40,Adidas SPORT PERFORMANCE,3.3,46,1599.6000000000001,1,0.17720826242389914,-0.10395305526808585
Men's adidas Football Predator 19.3 Turf Boots,EF8210,6599,8.283999304248526,40,Adidas SPORT PERFORMANCE,2.5,64,2639.6000000000004,2,0.25308556469184024,0.13504810800020833
Men's adidas Tennis Stin Indoor Shoes,CL9976,4799,7.965545573129992,40,Adidas SPORT PERFORMANCE,3.0,61,1919.6000000000001,2,0.23489427433993043,0.057788183656473646
Men's adidas Originals ZX Torsion Shoes,EE4805,12999,8.961879012677683,40,Adidas ORIGINALS,3.5,11,5199.6,1,-0.008069570751570276,-0.2426181691566209
Men's Football Nemeziz 19.3 Firm Ground Cleats,EF1814,4999,8.517193191416238,0,Adidas SPORT PERFORMANCE,3.3,97,0.0,0,-0.27526746240231353,0.6383142389927916
Men's Football Predator 20.3 Firm Ground Shoes,EG0953,4999,8.517193191416238,0,Adidas SPORT PERFORMANCE,4.5,51,0.0,0,-0.49716868780602985,0.1989746874898472
Men's adidas Outdoor Trail Rocker Mid,CM5915,5999,8.699514748210191,0,Adidas SPORT PERFORMANCE,4.2,57,0.0,0,-0.47088192868302886,0.28186015078951626
Men's adidas Originals N-5923 Shoes,BD7819,7599,8.242756345714477,50,Adidas ORIGINALS,4.8,13,3799.5,1,0.11445757391265898,-0.41602703154610093
Men's Originals NMD_R1 Shoes,EF4260,12999,9.472704636443673,0,Adidas ORIGINALS,3.8,50,0.0,0,-0.505253463411401,0.36029162045414626
Men's adidas Originals NMD_R1 Shoes,EF4262,12999,9.472704636443673,0,Adidas ORIGINALS,4.7,3,0.0,3,-0.7164866296199678,-0.08248915241861166
Men's adidas Originals Lxcon Shoes,EF4028,11999,9.392661928770137,0,Adidas ORIGINALS,5.0,50,0.0,0,-0.5605227592424677,0.3201763732141096
Men's adidas Originals Ozweego TR Shoes,EG8354,11999,9.392661928770137,0,Adidas ORIGINALS,2.6,54,0.0,0,-0.43216332841172256,0.40139166713132984
Men's adidas Originals Ozweego TR Shoes,EG8355,11999,9.392661928770137,0,Adidas ORIGINALS,3.6,80,0.0,0,-0.3864730508864079,0.618269749795971
Men's adidas Sport Inspired Glenn M Shoes,CM4551,2499,7.4673710669175595,30,Adidas CORE / NEO,2.0,98,749.6999999999999,2,0.29675293679376386,0.41232465322977846
Men's adidas Originals Superstar Laceless Shoes,FV3018,8999,9.104979856318357,0,Adidas ORIGINALS,4.8,87,0.0,0,-0.4095727745316555,0.6038798292952279
Men's adidas Sports Inspired Daily 2.0 Shoes,F34469,4999,8.517193191416238,0,Adidas CORE / NEO,2.8,30,0.0,3,-0.4916799088779382,0.04052240571969706
Men's adidas Football X 19.3 Firm Ground Cleats,F35381,6599,8.794824928014517,0,Adidas SPORT PERFORMANCE,2.5,75,0.0,0,-0.33021392262932436,0.48984028027077503
MEN'S ADIDAS RUN 70S SHOES,B96558,7999,8.294049640102028,50,Adidas CORE / NEO,4.1,24,3999.5,1,0.1849903578147884,-0.29518459563193045
men's ADIDAS ORIGINALS ZX FLUX PK SHOES,BA7376,14999,8.699681400989514,60,Adidas ORIGINALS,3.4,63,8999.4,2,0.5035769598281248,0.12961075215249712
MEN'S ADIDAS ORIGINALS EQT SUPPORT MID ADV PRIMEKNIT SHOES,B37435,12999,8.556606193773073,60,Adidas ORIGINALS,4.3,49,7799.4,2,0.41283150481575454,-0.048509798772417456
MEN'S ADIDAS RUNNING ASWEERUN SHOES,F36334,5599,7.937374696163295,50,Adidas CORE / NEO,4.1,52,2799.5,2,0.3019789986808383,-0.09222647441988191
Men's adidas Running Hyperon 1.0 Shoes,CL7338,2999,7.313220387090301,50,Adidas CORE / NEO,3.1,5,1499.5,1,0.21699195060252702,-0.5666484919348691
men's ADIDAS SKATEBOARDING MATCHCOURT VULCANIZED SHOES,CQ1108,7999,8.294049640102028,50,Adidas ORIGINALS,3.6,70,3999.5,2,0.3736354256274101,0.13103959867474285
Men's adidas Originals Stan Smith Shoes,FV4083,7999,8.987196820661973,0,Adidas ORIGINALS,3.4,61,0.0,0,-0.43166517195983206,0.37492344244037606
MEN'S ADIDAS OUTDOOR NAHA SHOES,CK1084,5999,8.006367567650246,50,Adidas SPORT PERFORMANCE,4.7,46,2999.5,1,0.248474434487354,-0.14888633513882665
men's ADIDAS SKATEBOARDING MATCHCOURT RX VULCANIZED SHOES,CQ1129,7999,8.294049640102028,50,Adidas ORIGINALS,3.2,33,3999.5,1,0.2600094926697854,-0.1967631948656431
men's ADIDAS SKATEBOARDING MATCHCOURT VULCANIZED SHOES,CQ1114,7999,8.294049640102028,50,Adidas ORIGINALS,3.9,26,3999.5,1,0.20166127667145434,-0.2733131732394221
MEN'S ADIDAS ORIGINALS SKATEBOARDING CITY CUP SHOES,B22729,7999,8.294049640102028,50,Adidas ORIGINALS,2.7,14,3999.5,1,0.21565687527235394,-0.35957476863582744
Men's adidas Sport Inspired Fusion Flow Shoes,F36236,6599,8.101677747454572,50,Adidas CORE / NEO,2.6,68,3299.5,2,0.42248427825439056,0.10283663912744867
MEN'S ADIDAS SPORT INSPIRED FUSION FLOW SHOES,F36232,6599,8.101677747454572,50,Adidas CORE / NEO,4.1,94,3299.5,2,0.4444201575003521,0.310346609509039
Men's adidas Originals Skateboarding Matchcourt RX Shoes,DB3555,7599,8.242756345714477,50,Adidas ORIGINALS,2.2,16,3799.5,1,0.24873418428268307,-0.3401265814553043
MEN'S ADIDAS ORIGINALS 3ST.003 SHOES,B42259,7999,8.294049640102028,50,Adidas ORIGINALS,4.0,33,3999.5,1,0.2220024554228202,-0.21175217451852454
MEN'S ADIDAS ORIGINALS SKATEBOARDING CITY CUP SHOES,B22728,7999,8.294049640102028,50,Adidas ORIGINALS,3.8,48,3999.5,1,0.28527291132149685,-0.07207359851064477
MEN'S ADIDAS ORIGINALS 3ST.003 SHOES,B27818,7999,8.294049640102028,50,Adidas ORIGINALS,2.8,16,3999.5,1,0.2180751551614079,-0.34332421361314974
MEN'S ADIDAS ORIGINALS SKATEBOARDING CITY CUP SHOES,B22721,7599,8.242756345714477,50,Adidas ORIGINALS,2.5,75,3799.5,2,0.44597175189035027,0.18891578681385895
MEN'S ADIDAS ORIGINALS SKATEBOARDING CITY CUP SHOES,B22726,7599,8.242756345714477,50,Adidas ORIGINALS,4.3,47,3799.5,1,0.26008768445573244,-0.0985479021151553
MEN'S ADIDAS ORIGINALS SKATEBOARDING ADIEASE PREMIERE SHOES,B22762,5999,8.006367567650246,50,Adidas ORIGINALS,1.0,13,2999.5,1,0.30596584926331055,-0.37861123265250063
MEN'S ADIDAS ORIGINALS SKATEBOARDING VRX LOW SHOES,B41486,5999,8.006367567650246,50,Adidas ORIGINALS,2.0,49,2999.5,2,0.3875019245132489,-0.07111226259141978
MEN'S ADIDAS ORIGINALS SKATEBOARDING CITY CUP X NUMBERS SHOES,B41686,7599,8.242756345714477,50,Adidas ORIGINALS,3.6,44,3799.5,1,0.2825901027294399,-0.11261881113781591
MEN'S ADIDAS ORIGINALS SKATEBOARDING 3ST.001 SHOES,B41776,7999,8.294049640102028,50,Adidas ORIGINALS,4.3,76,3999.5,2,0.3618867466710896,0.1722967739163353
Men's adidas Sport Inspired Fusion Storm Shoes,F36221,7999,8.294049640102028,50,Adidas CORE / NEO,3.1,41,3999.5,1,0.29343701050535503,-0.1223928624918812
Men's adidas Originals I-5923 Shoes,BD7809,11999,8.699514748210191,50,Adidas ORIGINALS,4.5,50,5999.5,2,0.2457727779837075,0.007849087987952141
Men's adidas Originals Arsenal Adilette Shower Slides,EG1212,2999,8.006367567650246,0,Adidas CORE / NEO,2.8,94,0.0,0,-0.23226894962753314,0.5671936707724827
Men's adidas Adilette Comfort Adjustable Slides,EG1346,3799,8.242756345714477,0,Adidas CORE / NEO,2.0,94,0.0,0,-0.2086846214446577,0.6051524127553296
MEN'S ADIDAS SPORT INSPIRED CAFLAIRE SHOES,DB1347,5599,7.714677473800927,60,Adidas CORE / NEO,3.0,2,3359.4,1,0.3378732886529017,-0.5933838195998411
Men's adidas Football Predator 19.3 Firm Ground Cleats,F35595,6599,8.283999304248526,40,Adidas SPORT PERFORMANCE,2.7,67,2639.6000000000004,2,0.254337544697486,0.15848712930591974
MEN'S ADIDAS SPORT INSPIRED LITE RACER CLN SHOES,B96569,4599,7.9229859587111955,40,Adidas CORE / NEO,2.9,24,1839.6000000000001,1,0.10937116814264036,-0.2805273764255386
Men's adidas Football Predator 19.3 Firm Ground Cleats,F35593,6599,8.283999304248526,40,Adidas SPORT PERFORMANCE,4.8,46,2639.6000000000004,1,0.07929289670249273,-0.07116280581541723
Men's adidas Originals Stan Smith Shoes,EF2099,7999,8.476371196895983,40,Adidas ORIGINALS,4.3,90,3199.6000000000004,2,0.25225958935699117,0.36575221764607607
Men's Football Predator 20.4 Flexible Ground Shoes,EF1649,4599,8.433811582477187,0,Adidas SPORT PERFORMANCE,3.7,12,0.0,3,-0.5943806911921239,-0.14915222481966445
Men's Football X 19.4 Flexible Ground Cleats,EF1698,4599,8.433811582477187,0,Adidas SPORT PERFORMANCE,1.5,52,0.0,0,-0.3464781478644751,0.25455101881151804
Men's Football Predator 20.3 Turf Shoes,EF2208,5999,8.699514748210191,0,Adidas SPORT PERFORMANCE,3.3,40,0.0,3,-0.489061867912053,0.14466724432506056
Men's Football Predator 20.3 Firm Ground Shoes,EG0964,5999,8.699514748210191,0,Adidas SPORT PERFORMANCE,2.0,0,0.0,3,-0.5706836232842288,-0.19345921332476554
Men's Football Nemeziz 19.3 Firm Ground Cleats,EG7202,6599,8.794824928014517,0,Adidas SPORT PERFORMANCE,4.5,78,0.0,0,-0.4144777764293504,0.47955409735750315
Men's Football X 19.3 Firm Ground Cleats,EG7130,5999,8.699514748210191,0,Adidas SPORT PERFORMANCE,4.4,70,0.0,0,-0.43378415095275946,0.3959200594916675
Men's adidas Originals Stan Smith Gore-Tex Shoes,FU8926,10999,9.305650551780507,0,Adidas ORIGINALS,5.0,32,0.0,3,-0.6227771161452167,0.1390685937181219
Men's Football Nemeziz 19.4 Flexible Ground Cleats,EF1707,4599,8.433811582477187,0,Adidas SPORT PERFORMANCE,3.8,26,0.0,3,-0.5489474540335215,-0.02415660492125915
Men's adidas Originals Continental Superstar Shoes,G54739,7999,8.294049640102028,50,Adidas ORIGINALS,4.7,26,3999.5,1,0.16365423942448903,-0.2883021528923036
MEN'S ADIDAS SPORT INSPIRED LITE RACER BYD SHOES,B44705,5999,8.006367567650246,50,Adidas CORE / NEO,3.0,88,2999.5,2,0.4797917390805743,0.26357297368859284
Men's adidas Originals POD-S3.1 Shoes,DA8693,13999,8.85366542803745,50,Adidas ORIGINALS,4.1,88,6999.5,2,0.39795646329461926,0.3946612770901729
Men's adidas Swim Eezay Maxout II Slippers,CM0105,999,6.214608098422191,50,Adidas CORE / NEO,2.7,87,499.5,2,0.604364487130012,0.10040450634802628
Men's adidas Sport Inspired VS Pace Shoes,F34611,3799,7.549609165154532,50,Adidas CORE / NEO,4.3,77,1899.5,2,0.40364842928527916,0.08630819017013941
Men's adidas Originals POD-S3.1 Shoes,BD7878,13999,8.85366542803745,50,Adidas ORIGINALS,2.5,70,6999.5,2,0.40944810188422726,0.26152163908234455
Men's adidas Tennis Smash Indoor Shoes,CK8040,4999,7.824046010856292,50,Adidas SPORT PERFORMANCE,2.8,53,2499.5,2,0.3733065648355181,-0.07274495077770032
Men's adidas Tennis Smash Indoor Shoes,CK8037,4999,7.824046010856292,50,Adidas SPORT PERFORMANCE,3.3,53,2499.5,2,0.3495521665561649,-0.08211306306075122
Men's adidas Tennis Smash Indoor Shoes,CK8039,4999,7.824046010856292,50,Adidas SPORT PERFORMANCE,3.9,56,2499.5,2,0.33180062793832804,-0.06616853158148034
Men's adidas Originals Nite Jogger Shoes,EE6254,12999,8.961879012677683,40,Adidas ORIGINALS,3.6,75,5199.6,2,0.21659265503014996,0.3354818877239825
Men's adidas Sports Inspired Hoops 2.0 Mid Shoes,EE7383,6599,8.283999304248526,40,Adidas CORE / NEO,4.1,60,2639.6000000000004,2,0.16273317110806035,0.0688217937358695
Men's adidas Sport Inspired Court 80s Shoes,EE9665,6599,8.794824928014517,0,Adidas CORE / NEO,4.2,16,0.0,3,-0.6224690833544047,-0.07667453713059197
Men's adidas Originals Liberty Cup Shoes,EE6111,7599,8.425077902508432,40,Adidas ORIGINALS,5.0,94,3039.6000000000004,2,0.2354955020417972,0.380841112826565
Men's adidas Originals Skateboarding Liberty Cup Shoes,EE6112,7999,8.476371196895983,40,Adidas ORIGINALS,4.5,23,3199.6000000000004,1,0.002590985290271852,-0.24515497282328977
Men's adidas Basketball Streetflow Shoes,EE4284,6999,8.34283980427146,40,Adidas CORE / NEO,3.5,39,2799.6000000000004,1,0.11323796736019948,-0.10180807345250409
Men's adidas Sport Inspired Bball 90s Shoes,EF0609,7999,8.476371196895983,40,Adidas CORE / NEO,4.7,72,3199.6000000000004,2,0.16873363482918607,0.195140130506044
Men's adidas Swim Stabile Slippers,CM0060,1299,6.659293919683638,40,Adidas CORE / NEO,3.5,86,519.6,2,0.38442027361063474,0.16048778481172016
Men's adidas Tennis Adizero Club Shoes,G26566,7999,8.476371196895983,40,Adidas SPORT PERFORMANCE,1.0,19,3199.6000000000004,1,0.15453345415589542,-0.2158265418005092
Men's adidas Basketball Dame 5 Shoes,EF0500,12999,8.961879012677683,40,Adidas SPORT PERFORMANCE,3.6,48,5199.6,2,0.11980900117366627,0.09080549175359548
Men's adidas Sport Inspired Caflaire Shoes,F34375,5599,7.937374696163295,50,Adidas CORE / NEO,4.5,16,2799.5,1,0.1539306082487107,-0.4259561588735053
Men's adidas Adilette Comfort Slides,EG1851,3299,8.101677747454572,0,Adidas CORE / NEO,2.8,2,0.0,3,-0.5679626204331855,-0.2575620774173257
MEN'S ADIDAS TRAINING SOLAR LT TRAINERS,BB7236,7999,8.294049640102028,50,Adidas SPORT PERFORMANCE,3.8,1,3999.5,1,0.11679766201576602,-0.497991769273911
MEN'S ADIDAS SPORT INSPIRED LITE RACER CLN SHOES,F34573,4599,7.7406644019172415,50,Adidas CORE / NEO,4.8,62,2299.5,2,0.31512976016323896,-0.038353032369386864
Men's adidas Indoor Gumption III Shoes,CL9853,4799,7.965545573129992,40,Adidas SPORT PERFORMANCE,3.0,26,1919.6000000000001,1,0.10943398230374796,-0.259384922231065
Men's Pharrell Williams x adidas Originals Running Solar Hu PRD Shoes,EF2378,14999,9.104979856318357,40,Adidas SPORT PERFORMANCE,4.1,5,5999.6,1,-0.06028084409442164,-0.2738424113712546
Men's adidas Nemeziz 19.3 Firm Ground Cleats,F34390,5999,8.699514748210191,0,Adidas SPORT PERFORMANCE,4.6,41,0.0,3,-0.5472387236659092,0.12937224112877216
Men's adidas Sport Inspired Grand Court Shoes,F36412,5999,8.006367567650246,50,Adidas CORE / NEO,1.0,59,2999.5,2,0.470856518796579,0.03824484937112166
MEN'S ADIDAS FOOTBALL NEMEZIZ 18.1 FIRM GROUND BOOTS,BB9425,14999,8.922658299524402,50,Adidas SPORT PERFORMANCE,2.5,91,7499.5,2,0.48381836495984304,0.4688889781691638
Men's Swim Adilette Supercloud Plus Thongs,S78048,3299,7.408530566894626,50,Adidas CORE / NEO,4.1,13,1649.5,1,0.19224746048440405,-0.5039315907263829
Men's adidas Originals Marathon Tech Shoes,G27463,11999,8.699514748210191,50,Adidas ORIGINALS,3.5,4,5999.5,1,0.12839090500914563,-0.3902707694695683
Men's adidas Sport Inspired VS Pace Shoes,B44869,3799,8.242756345714477,0,Adidas CORE / NEO,4.8,88,0.0,0,-0.3632167304438102,0.4983184515323806
Men's adidas Outdoor Hammer Hiker IV Shoes,CM0002,6599,8.283999304248526,40,Adidas SPORT PERFORMANCE,4.1,53,2639.6000000000004,2,0.13764111270082385,0.005387172558361741
Men's Outdoor Terrex Two Shoes,EH1837,9999,9.210340371976184,0,Adidas SPORT PERFORMANCE,3.9,56,0.0,0,-0.4815920717093854,0.3587515740231842
Men's adidas Originals Pharrell Williams Tennis HU Human Made Shoes,EF2392,11999,9.392661928770137,0,Adidas ORIGINALS,4.3,52,0.0,0,-0.5200974421064485,0.35141590788966887
Men's adidas Running Edge XT Shoes,EH0433,9999,9.210340371976184,0,Adidas SPORT PERFORMANCE,2.8,87,0.0,0,-0.31821042254847504,0.660286171974859
Men's Basketball Own The Game Shoes,EE9642,6599,8.794824928014517,0,Adidas CORE / NEO,4.7,40,0.0,3,-0.5601935670946614,0.13144748033781223
Men's adidas Sport Inspired Caflaire Shoes,F34376,5599,7.937374696163295,50,Adidas CORE / NEO,3.9,87,2799.5,2,0.4369410500287621,0.22869387638087718
Men's adidas Sport Inspired VS Pace Shoes,DA9997,3799,7.731930721948486,40,Adidas CORE / NEO,3.9,76,1519.6000000000001,2,0.25925609400772814,0.15132679263166154
Men's adidas Football Copa 20.4 Firm Ground Cleats,G28527,4599,8.433811582477187,0,Adidas SPORT PERFORMANCE,2.5,43,0.0,0,-0.4262481623753429,0.15425599558862063
Men's Football Predator 20.3 Firm Ground Shoes,EE9555,5999,8.699514748210191,0,Adidas SPORT PERFORMANCE,3.8,5,0.0,3,-0.6382765582275889,-0.18187397384552903
Men's Football Copa 20.4 Firm Ground Cleats,G28523,4599,8.433811582477187,0,Adidas SPORT PERFORMANCE,3.2,94,0.0,0,-0.2766907515708572,0.6033071641141914
Men's adidas Training Pureboost Trainer Shoes,DB3390,11999,8.881836305004146,40,Adidas SPORT PERFORMANCE,1.5,33,4799.6,1,0.16755003739939572,-0.02341154551296437
Men's adidas Football Nemeziz 18.4 Flexible Ground Cleats,BB9440,4599,7.7406644019172415,50,Adidas SPORT PERFORMANCE,3.4,17,2299.5,1,0.22033598558462203,-0.4199163112608226
Men's Adidas FOOTBALL NEMEZIZ 17.1 FG SHOES,CP8932,12999,8.779557455883728,50,Adidas SPORT PERFORMANCE,2.7,63,6499.5,2,0.3761468887920089,0.17701322358302146
Men's adidas Football Predator 19.4 Flexible Ground Cleats,D97959,4599,7.7406644019172415,50,Adidas SPORT PERFORMANCE,3.0,59,2299.5,2,0.3898918546515238,-0.03181409436933541
MEN'S ADIDAS SPORT INSPIRED VS ADVANTAGE SHOES,D97609,3999,7.783224016336037,40,Adidas CORE / NEO,1.0,18,1599.6000000000001,1,0.18611026087997823,-0.3145982234760826
MEN'S ADIDAS FOOTBALL COPA 19.3 FIRM GROUND BOOTS,BB9187,5999,8.006367567650246,50,Adidas SPORT PERFORMANCE,1.0,80,2999.5,2,0.5461326940182885,0.22854871290364492
MEN'S ADIDAS RUNNING SOLAR DRIVE ST SHOES,AQ0407,10999,8.612503371220562,50,Adidas SPORT PERFORMANCE,3.1,74,5499.5,2,0.400583086706567,0.23357974994955327
Men's adidas Originals Superstar Shoes,FW5366,10999,9.305650551780507,0,Adidas ORIGINALS,3.4,38,0.0,0,-0.525255563016512,0.22341908546174866
MEN'S ADIDAS OUTDOOR ELEVATE SANDALS,CJ8979,2799,7.24422751560335,50,Adidas SPORT PERFORMANCE,3.7,52,1399.5,2,0.361315694755651,-0.1582234393379387
MEN'S ADIDAS SPORTS INSPIRED HOOPS 2.0 MID SHOES,B42099,5599,7.937374696163295,50,Adidas CORE / NEO,5.0,8,2799.5,1,0.10149957178965852,-0.5078209810737079
Men's adidas Swim Coset II Slippers,CM0042,1499,6.802394763324311,40,Adidas CORE / NEO,3.5,48,599.6,1,0.23825003905203473,-0.17380876961900718
Men's adidas Sport Inspired VL Court 2.0 Shoes,EE6814,4999,8.006367567650246,40,Adidas CORE / NEO,4.5,7,1999.6000000000001,1,-0.03216033297612292,-0.4548664131889703
Men's adidas Originals Adilette Lite Slides,FU8296,2999,8.006367567650246,0,Adidas ORIGINALS,4.1,88,0.0,0,-0.3155378637886258,0.4884640463986864
Men's Football Predator 20.3 LL Turf Boots,EE9576,6999,8.85366542803745,0,Adidas SPORT PERFORMANCE,3.9,83,0.0,0,-0.37077390609319005,0.5445385373998728
Men's adidas Outdoor Trail Rocker Mid,CM5914,5999,8.699514748210191,0,Adidas SPORT PERFORMANCE,2.9,53,0.0,0,-0.4234588122465598,0.2699688877668727
Men's adidas Outdoor Storm Raiser II Shoes,CK9797,4799,7.783224016336037,50,Adidas SPORT PERFORMANCE,3.5,69,2399.5,2,0.39962778836884755,0.05433057991584911
Men's adidas Training AlphaBounce Trainers,CG6237,9999,8.699514748210191,40,Adidas SPORT PERFORMANCE,3.3,58,3999.6000000000004,2,0.17681223058901402,0.13300829010764997
MEN'S ADIDAS SPORT INSPIRED VS PACE SHOES,AW4591,3799,7.549609165154532,50,Adidas CORE / NEO,3.5,99,1899.5,2,0.5205162215264163,0.30066312209518803
Men's adidas Training AlphaBounce Trainers,DB3364,9999,8.699514748210191,40,Adidas SPORT PERFORMANCE,2.4,29,3999.6000000000004,1,0.11561733409044156,-0.11292968123253333
Men's adidas Running Solar Drive Shoes,D97441,10999,8.612503371220562,50,Adidas SPORT PERFORMANCE,5.0,36,5499.5,1,0.17410234189145485,-0.14637844883251078
Men's Tennis Steadfast 19 Shoes,CM6023,4299,8.143226750367445,20,Adidas SPORT PERFORMANCE,4.9,44,859.8000000000001,3,-0.22395376772136225,-0.015066913311126917
Men's Tennis Steadfast 19 Shoes,CM6022,4299,8.143226750367445,20,Adidas SPORT PERFORMANCE,4.4,18,859.8000000000001,3,-0.2933984435260303,-0.24131310825881905
Men's adidas Originals Adilette Slides,EH0166,4999,8.517193191416238,0,Adidas ORIGINALS,2.4,29,0.0,3,-0.476260970026918,0.03895480680649388
Men's adidas Originals Adilette Lite Slides,FU8298,2999,8.006367567650246,0,Adidas ORIGINALS,1.5,48,0.0,0,-0.3353981836344831,0.1746946806847927
Men's adidas Tennis Wondrous II Shoes,CL9987,3999,7.783224016336037,40,Adidas SPORT PERFORMANCE,2.4,21,1599.6000000000001,1,0.13035168501517613,-0.3136426716496933
Men's adidas Originals Adilette Lite Slides,FU8297,2999,8.006367567650246,0,Adidas ORIGINALS,3.7,74,0.0,0,-0.34671846197961625,0.36908929387011163
Men's adidas Tennis GameCourt Shoes,EF0573,6999,8.34283980427146,40,Adidas SPORT PERFORMANCE,3.1,34,2799.6000000000004,1,0.11431858712137033,-0.13962402732428314
Men's Originals Action Sports Kiel Low Shoes,D69234,5599,7.937374696163295,50,Adidas ORIGINALS,3.7,31,2799.5,1,0.24570634208261138,-0.2750358481259644
Men's adidas Tennis SoleMatch Bounce Hard Court Shoes,EG2216,12999,9.472704636443673,0,Adidas SPORT PERFORMANCE,3.6,41,0.0,0,-0.5280129220518209,0.28248006671057097
Men's adidas Tennis GameCourt Shoes,EG2007,5999,8.699514748210191,0,Adidas SPORT PERFORMANCE,4.8,37,0.0,3,-0.5710788020675,0.08937664125697592
Men's adidas Tennis Woundrous II Shoes,CM6029,3999,8.294049640102028,0,Adidas SPORT PERFORMANCE,5.0,29,0.0,3,-0.5872244126760127,-0.0347509494699233
Men's adidas Tennis CourtJam Bounce Shoes,EF2479,8999,9.104979856318357,0,Adidas SPORT PERFORMANCE,2.7,64,0.0,0,-0.39224963652500605,0.43479785987223046
Men's adidas Basketball Streetcheck Shoes,EE9658,8999,8.594154232552366,40,Adidas CORE / NEO,3.6,58,3599.6000000000004,2,0.1662148327556346,0.10845352919039186
Men's Tennis Woundrous II Shoes,CM6028,3999,8.294049640102028,0,Adidas SPORT PERFORMANCE,2.2,45,0.0,0,-0.3968465059522366,0.16270389914946531
Men's adidas Originals 3ST.004 Shoes,EE7669,10999,8.794824928014517,40,Adidas ORIGINALS,2.5,69,4399.6,2,0.2513541916509077,0.2660972423657199
Men's adidas Tennis Woundrous II Shoes,CM6027,3999,8.294049640102028,0,Adidas SPORT PERFORMANCE,2.2,15,0.0,3,-0.5043838991261074,-0.10915876303985361
Men's adidas Tennis GameCourt Shoes,EG2009,5999,8.699514748210191,0,Adidas SPORT PERFORMANCE,4.9,68,0.0,0,-0.46470770877703754,0.3684277697293286
Men's Cricket Cri Hase Shoes,CM6007,3999,8.294049640102028,0,Adidas SPORT PERFORMANCE,1.5,5,0.0,3,-0.5069735392596363,-0.18666429324002193
Men's adidas Tennis Wucht Indoor Shoes,CL9855,4999,7.824046010856292,50,Adidas SPORT PERFORMANCE,2.5,15,2499.5,1,0.2513451724495605,-0.4114834555143403
Men's adidas Adipower Vector Mid 20 Shoes,EF3504,11999,9.392661928770137,0,Adidas SPORT PERFORMANCE,5.0,22,0.0,3,-0.6608909928714137,0.06643788850407867
Men's adidas Sport Inspired Bball 90s Shoes,EF0606,7999,8.476371196895983,40,Adidas CORE / NEO,2.5,8,3199.6000000000004,1,0.04383988182074955,-0.3436138547857455
men's ADIDAS ORIGINALS STAN SMITH shoes,M20324,5999,8.699514748210191,0,Adidas ORIGINALS,4.5,40,0.0,3,-0.546072423782501,0.12218377484573834
Men's Sport Inspired Roguera Shoes,EG2659,5599,8.630521876723241,0,Adidas CORE / NEO,5.0,78,0.0,0,-0.4301209830847985,0.448220628210578
Unisex Bascketball Dame 6 GCA - Forbidden City Shoes,FW5445,12999,9.472704636443673,0,Adidas SPORT PERFORMANCE,3.7,22,0.0,3,-0.6008708173844763,0.10842675820072545
Kids-Unisex adidas Tennis Adizero Club Shoes,EH1106,3999,8.294049640102028,0,Adidas SPORT PERFORMANCE,4.9,84,0.0,0,-0.3853216455347123,0.46553755366710486
Unisex adidas Basketball Harden Stepback Shoes,EH1943,7999,8.987196820661973,0,Adidas SPORT PERFORMANCE,2.7,50,0.0,0,-0.4378393918658234,0.2883558235005637
Men's adidas Basketball Pro Next 2019 Shoes,EG2799,6999,8.85366542803745,0,Adidas SPORT PERFORMANCE,3.8,98,0.0,0,-0.3122543298503841,0.6823434909511423
Men's Basketball D.O.N. Issue #1 Shoes,EF9919,9999,9.210340371976184,0,Adidas SPORT PERFORMANCE,3.4,81,0.0,0,-0.3682231791184732,0.5946719047973341
Men's adidas Training FitBounce Trainers,EE4599,7999,8.987196820661973,0,Adidas SPORT PERFORMANCE,3.4,39,0.0,0,-0.5105259269540039,0.17555749016820882
Men's adidas Basketball Dame 6 Shoes,EF9866,12999,9.472704636443673,0,Adidas SPORT PERFORMANCE,2.6,71,0.0,0,-0.3729667323192436,0.5730789534659917
Men's Basketball D.O.N. Issue #1 Shoes,EF9908,9999,9.210340371976184,0,Adidas SPORT PERFORMANCE,3.4,62,0.0,0,-0.436330194795258,0.42249221874409887
Men's adidas Tennis Wucht Indoor Shoes,CM6031,4999,8.517193191416238,0,Adidas SPORT PERFORMANCE,4.7,89,0.0,0,-0.3704564157642016,0.5395868146830973
Men's adidas Tennis Gumption II Shoes,CM6012,4799,8.476371196895983,0,Adidas SPORT PERFORMANCE,5.0,35,0.0,3,-0.5760522576797545,0.03981062342801006
Men's adidas Tennis Gumption II Shoes,CM6013,4799,8.476371196895983,0,Adidas SPORT PERFORMANCE,4.7,7,0.0,3,-0.6621678523410887,-0.20830699391219037
MEN'S ADIDAS BASKETBALL MARQUEE BOOST LOW SHOES,D96931,14999,8.922658299524402,50,Adidas SPORT PERFORMANCE,3.4,58,7499.5,2,0.32276931556574934,0.15297744765142135
Men's adidas TRAINING DURAMO 8 LEATHER Low Shoes,BB3218,9999,8.294299608857235,60,Adidas CORE / NEO,2.7,92,5999.4,2,0.6498829417775238,0.3171019864328268
Men's Sport Inspired Roguera Shoes,EH1875,5599,8.630521876723241,0,Adidas CORE / NEO,4.8,55,0.0,0,-0.5030645585396915,0.2435398321119872
